"ASV","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"ASV16106","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Rhodocyclaceae","Candidatus_Accumulibacter",
"ASV16107","Bacteria","Actinobacteria","Actinobacteria","Propionibacteriales","Propionibacteriaceae","Microlunatus",
"ASV16108","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae_UCG-014",
"ASV16109","Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","Pir4_lineage",
"ASV16110","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiraceae_NK4A136_group",
"ASV16111","Bacteria","Proteobacteria","Gammaproteobacteria","Diplorickettsiales","Diplorickettsiaceae",,
"ASV16112","Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales",,,
"ASV16113","Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","67-14",,
"ASV16114","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes",
"ASV16115","Bacteria","Proteobacteria","Gammaproteobacteria","Diplorickettsiales","Diplorickettsiaceae",,
"ASV16116","Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales",,,
"ASV16117","Bacteria","Proteobacteria","Gammaproteobacteria","Diplorickettsiales","Diplorickettsiaceae",,
"ASV16118","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae",,
"ASV16119","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","TRA3-20",,
"ASV16120","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Nitrosomonadaceae","MND1",
"ASV16121","Bacteria","Dependentiae","Babeliae","Babeliales","UBA12409",,
"ASV16122","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Rhodoferax",
"ASV16123","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","SM2D12",,
"ASV16124","Bacteria","Proteobacteria","Gammaproteobacteria","Legionellales","Legionellaceae","Legionella",
"ASV16125","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae",,
"ASV16126","Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Weeksellaceae","Chryseobacterium",
"ASV16127","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae",,
"ASV16128","Bacteria","Proteobacteria","Deltaproteobacteria","Syntrophobacterales","Syntrophobacteraceae","Desulforhabdus",
"ASV16129","Bacteria","Firmicutes","Clostridia","Clostridiales","Peptococcaceae","Desulfosporosinus",
"ASV16130","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella_7",
"ASV16131","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Pseudoxanthomonas",
"ASV16132","Bacteria","Chlamydiae","Chlamydiae","Chlamydiales","cvE6",,
"ASV16133","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Negativibacillus",
"ASV16134","Bacteria","Cyanobacteria","Melainabacteria","Gastranaerophilales",,,
"ASV16135","Bacteria","Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter",
"ASV16136","Bacteria","Proteobacteria","Gammaproteobacteria","Aeromonadales","Succinivibrionaceae","Succinivibrio",
"ASV16137","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",,
"ASV16138","Bacteria","Tenericutes","Mollicutes","Mollicutes_RF39",,,
"ASV16139","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Desulfobacteraceae","Desulforegula",
"ASV16140","Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales",,,
"ASV16141","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium",
"ASV16142","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Desulfobulbaceae","Candidatus_Electronema",
"ASV16143","Bacteria","Chloroflexi","Chloroflexia","Chloroflexales","Herpetosiphonaceae","Herpetosiphon",
"ASV16144","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Spirosomaceae","Dyadobacter",
"ASV16145","Bacteria","Chloroflexi","Chloroflexia","Thermomicrobiales","JG30-KF-CM45",,
"ASV16146","Bacteria","Firmicutes","Negativicutes","Selenomonadales","Veillonellaceae",,
"ASV16147","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Dokdonella",
"ASV16148","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Spirosomaceae","Dyadobacter",
"ASV16149",,,,,,,
"ASV16150","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_Incertae_Sedis","Unknown_Family",,
"ASV16151","Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",
"ASV16152","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingopyxis",
"ASV16153","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Butyricicoccus",
"ASV16154","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfarculales","Desulfarculaceae",,
"ASV16155","Bacteria","Firmicutes","Clostridia","Clostridiales","Christensenellaceae","Christensenellaceae_R-7_group",
"ASV16156","Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Weeksellaceae","Chryseobacterium","indologenes"
"ASV16157","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Spirosomaceae","Dyadobacter",
"ASV16158","Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Weeksellaceae","Chryseobacterium",
"ASV16159","Bacteria","Spirochaetes","Spirochaetia","Spirochaetales","Spirochaetaceae","Treponema_2",
"ASV16160","Bacteria","Bacteroidetes","Bacteroidia","Sphingobacteriales","NS11-12_marine_group",,
"ASV16161","Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","Pir4_lineage",
"ASV16162","Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","Rhodopirellula",
"ASV16163","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Dokdonella",
"ASV16164","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","mle1-27",,
"ASV16165","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Nannocystaceae","Nannocystis",
"ASV16166","Bacteria","Proteobacteria","Gammaproteobacteria","Legionellales","Legionellaceae",,
"ASV16167","Bacteria","Verrucomicrobia","Verrucomicrobiae","Opitutales","Opitutaceae","Lacunisphaera",
"ASV16168","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Verticia",
"ASV16169","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Polyangiaceae","Pajaroellobacter",
"ASV16170","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Haliangiaceae","Haliangium",
"ASV16171","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Paludibacteraceae","Paludibacter",
"ASV16172","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","Fimbriiglobus",
"ASV16173","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","Fimbriiglobus",
"ASV16174","Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae",,
"ASV16175","Bacteria","Chlamydiae","Chlamydiae","Chlamydiales","Parachlamydiaceae","Neochlamydia",
"ASV16176","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae",,
"ASV16177","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","Gemmata",
"ASV16178","Bacteria","Proteobacteria","Alphaproteobacteria","Paracaedibacterales","Paracaedibacteraceae","Candidatus_Paracaedibacter",
"ASV16179","Bacteria","Proteobacteria","Alphaproteobacteria","Micavibrionales",,,
"ASV16180","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Sandaracinaceae","Sandaracinus",
"ASV16181","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","Gemmata",
"ASV16182","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae",,
"ASV16183","Bacteria","Actinobacteria","Actinobacteria","Propionibacteriales","Propionibacteriaceae","Aestuariimicrobium",
"ASV16184","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae_UCG-014",
"ASV16185","Bacteria","Firmicutes","Clostridia","Clostridiales","Peptostreptococcaceae","Terrisporobacter",
"ASV16186","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium",
"ASV16187","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Blautia",
"ASV16188","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae",,
"ASV16189","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium",
"ASV16190","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria",,
"ASV16191","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Pseudorhodobacter",
"ASV16192","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",,
"ASV16193","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Herminiimonas",
"ASV16194","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Brevundimonas",
"ASV16195","Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Weeksellaceae","Chryseobacterium",
"ASV16196","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Roseburia",
"ASV16197","Bacteria","Firmicutes","Clostridia","Clostridiales","Syntrophomonadaceae","Syntrophomonas",
"ASV16198","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus",
"ASV16199","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidetes_vadinHA17",,
"ASV16200","Bacteria","Chloroflexi","Anaerolineae","Anaerolineales","Anaerolineaceae",,
"ASV16201","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ercella",
"ASV16202","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminiclostridium_1",
"ASV16203","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Devosiaceae","Devosia",
"ASV16204","Bacteria","Spirochaetes","V2072-189E03",,,,
"ASV16205","Bacteria","Planctomycetes","Phycisphaerae","MSBL9","KCLunmb-38-53",,
"ASV16206","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales",,,
"ASV16207","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",,
"ASV16208","Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",
"ASV16209","Bacteria","Firmicutes","Negativicutes","Selenomonadales","Acidaminococcaceae","Acidaminococcus",
"ASV16210","Bacteria","Actinobacteria","Acidimicrobiia","Microtrichales","Ilumatobacteraceae",,
"ASV16211","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Saprospiraceae",,
"ASV16212","Bacteria","Proteobacteria",,,,,
"ASV16213","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Saprospiraceae",,
"ASV16214","Bacteria","Proteobacteria","Deltaproteobacteria","SAR324_clade(Marine_group_B)",,,
"ASV16215","Bacteria","Planctomycetes","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","SM1A02",
"ASV16216","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","P3OB-42",,
"ASV16217","Bacteria","Planctomycetes","Planctomycetacia","Isosphaerales","Isosphaeraceae",,
"ASV16218","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae",,
"ASV16219","Bacteria","Proteobacteria","Gammaproteobacteria","Aeromonadales","Succinivibrionaceae","Succinivibrio",
"ASV16220","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae",,
"ASV16221","Bacteria","Nitrospirae","Thermodesulfovibrionia",,,,
"ASV16222","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Alloprevotella",
"ASV16223","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Aminobacter",
"ASV16224","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Spirosomaceae","Dyadobacter","fermentans"
"ASV16225","Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","Pirellula",
"ASV16226","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",,
"ASV16227","Bacteria","Firmicutes","Negativicutes","Selenomonadales","Acidaminococcaceae","Acidaminococcus",
"ASV16228","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Ferruginibacter",
"ASV16229","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Saccharofermentans",
"ASV16230","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella_7",
"ASV16231","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales",,,
"ASV16232","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes",
"ASV16233","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiraceae_FCS020_group",
"ASV16234","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",,
"ASV16235","Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","Pir4_lineage",
"ASV16236","Bacteria","Chloroflexi","Anaerolineae","Ardenticatenales",,,
"ASV16237","Bacteria","Chloroflexi","OLB14",,,,
"ASV16238","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_Incertae_Sedis","Unknown_Family","Candidatus_Berkiella",
"ASV16239","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales",,,
"ASV16240","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae_UCG-014",
"ASV16241","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes",
"ASV16242","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Desulfobacteraceae","Desulforegula",
"ASV16243","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","SC-I-84",,
"ASV16244","Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium",
"ASV16245","Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Crocinitomicaceae","Fluviicola",
"ASV16246","Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Atopobiaceae","Atopobium",
"ASV16247","Bacteria","Patescibacteria","Gracilibacteria","JGI_0000069-P22",,,
"ASV16248","Bacteria","Tenericutes","Mollicutes","Mollicutes_RF39",,,
"ASV16249","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiraceae_UCG-004",
"ASV16250","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Brevundimonas",
"ASV16251","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Anaerocella",
"ASV16252","Bacteria","Patescibacteria","Parcubacteria","Candidatus_Brennerbacteria",,,
"ASV16253","Bacteria","Synergistetes","Synergistia","Synergistales","Synergistaceae","Syner-01",
"ASV16254","Bacteria","Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Roseomonas",
"ASV16255","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Spirosomaceae","Dyadobacter","endophyticus"
"ASV16256","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae_UCG-014",
"ASV16257","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","SC-I-84",,
"ASV16258","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae_UCG-005",
"ASV16259","Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Eggerthellaceae","Enterorhabdus",
"ASV16260","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Desulfobacteraceae","Desulforegula",
"ASV16261","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Lactococcus",
"ASV16262","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae",,
"ASV16263","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae_UCG-014",
"ASV16264","Bacteria","Acidobacteria","Thermoanaerobaculia","Thermoanaerobaculales","Thermoanaerobaculaceae","Subgroup_10",
"ASV16265","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",,
"ASV16266","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae",,
"ASV16267","Bacteria","Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bacteriovoracaceae","Bacteriovorax",
"ASV16268","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Dinghuibacter",
"ASV16269","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacter",
"ASV16270","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Roseburia",
"ASV16271","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus_1",
"ASV16272","Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus",
"ASV16273","Bacteria","Proteobacteria","Deltaproteobacteria","Oligoflexales","Oligoflexaceae","Oligoflexus",
"ASV16274","Bacteria","Firmicutes","Clostridia","Clostridiales","Christensenellaceae","Christensenellaceae_R-7_group",
"ASV16275","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae",,
"ASV16276","Bacteria","Firmicutes","Negativicutes","Selenomonadales","Acidaminococcaceae",,
"ASV16277","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Alloprevotella",
"ASV16278","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae",,
"ASV16279","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Saprospiraceae",,
"ASV16280","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidetes_BD2-2",,
"ASV16281","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminiclostridium_5",
"ASV16282","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Candidatus_Soleaferrea",
"ASV16283","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Lactococcus",
"ASV16284","Bacteria","Firmicutes","Clostridia","Thermoanaerobacterales","Family_III","Tepidanaerobacter","acetatoxydans"
"ASV16285","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae",,
"ASV16286","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","A7P-90m",
"ASV16287","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Bact-08",
"ASV16288","Bacteria","WPS-2",,,,,
"ASV16289","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Spirosomaceae","Dyadobacter",
"ASV16290","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Lactococcus",
"ASV16291","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Dysgonomonadaceae","Dysgonomonas",
"ASV16292","Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",
"ASV16293","Bacteria","Bacteroidetes","Bacteroidia","Sphingobacteriales","env.OPS_17",,
"ASV16294","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Pseudorhodobacter",
"ASV16295","Bacteria","Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Roseomonas",
"ASV16296","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Terrimonas",
"ASV16297","Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b",,
"ASV16298","Bacteria","Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Roseomonas",
